annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,total_return,model,annualized_turnover,turnover_adjusted_return,avg_turnover,turnover_adjusted_sharpe,avg_drawdown_scalar,avg_target_vol_scalar,avg_trend_scalar,avg_final_risk_scalar,avg_gross_exposure
0.04252799601228685,0.04020469231769235,0.6051033998730827,0.703078517357011,-0.06426150849113976,0.6617957936382791,0.3576636694619333,Global RRP without overlay,2.3740871008907822,0.04181576988201961,0.009800852511174244,1.0400718789636973,0.9953755605381166,0.9898131503059812,1.0,0.9860071398023822,0.7604315696853794
0.046492316052049176,0.04420418545448162,0.640037040863079,0.8133972405031976,-0.06876811051831955,0.67607377462645,0.3819987087537393,Defensive Dynamic RRP before overlay optimization,2.248303029673694,0.04581782514314707,0.009571297115875559,1.0365042285492867,0.8247109826589596,0.7365387617162007,1.0,0.591983114353588,0.6441056354822962
0.049346009286452386,0.04345262422467094,0.7167808582840143,0.9060683815344447,-0.06763253580693696,0.7296193865525747,0.4090534859030024,Dynamic without trend filter,2.374896621328407,0.04863354030005387,0.010110221301228337,1.1192313736587025,0.8485549132947977,0.7825579372352812,1.0,0.6508072302331156,0.7340960540403505
0.0520847891025098,0.04333225281210396,0.781976170254522,1.0242783522593635,-0.061765291814852796,0.8432695381516013,0.4354456770829007,Dynamic soft trend filter,2.3246135387766174,0.05138740504087681,0.009896160155264786,1.1858927636119305,0.9445086705202312,0.7853043123730663,0.9499999999999997,0.7046054648863054,0.7884640583910718
0.06119332401518318,0.0671972422432357,0.6398078638340405,0.7544782001193489,-0.09104708190346811,0.6721063732724887,0.5263000597283183,Drawdown scaling only,2.44152375727439,0.06046086688800086,0.010393861053389054,0.8997522051448035,0.7625722543352601,1.0,1.0,0.7625722543352601,0.8376423849682203
0.05621468455880341,0.0470269709224297,0.8083591992669072,1.0690896548275413,-0.07771164093523308,0.7233753383956233,0.47604647917415965,Volatility targeting only,2.315371066220194,0.05552007323893735,0.009856813835060034,1.180600667019717,1.0,0.7825579372352812,1.0,0.7825579372352812,0.8833159992618973
0.07856764703702379,0.07844271294190405,0.7695762266882974,0.9755849797927514,-0.12619890937933376,0.6225699368039861,0.7133724578519665,Reentry logic only,2.134659149023191,0.07792724929231683,0.00908750141184854,0.9934287885992803,1.0,1.0,1.0,1.0,1.1033390392180318
0.0520847891025098,0.04333225281210396,0.781976170254522,1.0242783522593635,-0.061765291814852796,0.8432695381516013,0.4354456770829007,Optimized Dynamic full overlay,2.3246135387766174,0.05138740504087681,0.009896160155264786,1.1858927636119305,0.9445086705202312,0.7853043123730663,0.9499999999999997,0.7046054648863054,0.7884640583910718
0.0520847891025098,0.04333225281210396,0.781976170254522,1.0242783522593635,-0.061765291814852796,0.8432695381516013,0.4354456770829007,Optimized Dynamic plus turnover control,2.3246135387766174,0.05138740504087681,0.009896160155264786,1.1858927636119305,0.9445086705202312,0.7853043123730663,0.9499999999999997,0.7046054648863054,0.7884640583910718
